ra[deg]  dec[deg]  D[kpc]  Vlos[km/s]  PMRA[mas/yr]  PMDEC[mas/yr]
      120.743     -58.6256      25.1276      200.067     0.167176      1.78961
      106.625     -46.0663      24.8647      116.010     0.498505    0.0241976
      11.3178     -13.5168      58.7124     -2.04039     0.247019    -0.627402
      284.160      55.1777      72.8318     -201.051    -0.152106     0.572681
      137.113     -27.6393      77.3665      182.800   -0.0675466    -0.293351
      167.403      11.1454      13.2437     -18.9009      1.61747     -5.87217
      38.7649     -78.3986      7.46826      163.150      1.03551     0.311981
      5.93151      48.0688      15.1535      9.05754      1.55603    -0.743699
      256.526     -77.5069      90.0789     -38.1111    -0.434521    0.0753055
      11.7110      40.7480      18.0111     -59.2141      3.69117     -1.11643
      327.432     -76.0376      24.4299      201.069      2.11243     -1.99393
      87.1776      44.5139      18.5737      114.308      2.21531   -0.0659340
      184.352      56.7137      31.0409     -255.872     -1.27510     -1.61430
      100.530      53.1726      43.9187      168.733     0.640635     -1.05788
      314.180      11.6397      25.9068     -190.036     0.427338     -2.05586
      174.537     -42.6969      28.7470      305.011     -1.82109   0.00976009
      354.626      75.4273      29.7124     -109.483    -0.195747     0.856056
      120.681      29.5460      21.9474      94.9077    -0.962892     -2.26674
      311.870     -13.0395      50.6118     -95.1232     0.854253    -0.570175
      226.156      44.1323      10.3260     -138.473     -3.69512    -0.908228
      121.832     -44.2232      28.4496      474.813      1.04477     0.326200
      76.7344     -20.6135      25.0166      42.6541    0.0140217     -1.04511
      77.5465      54.8843      35.3604     -36.8124      1.14338     -2.02998
      31.3321      67.5814      35.4983     -183.473     0.919704     0.267807
      135.169     -13.6663      20.7539      272.041     -1.39580    -0.475755
      114.646     -38.0160      13.2719      398.907    -0.497133     -3.20533
      201.266     -3.82302      14.5434      63.5670     -6.21801     -4.65938
      185.799     -63.1546      23.3478      69.5356     -1.88269     0.308746
      140.972      77.1045      39.6830      64.3122    -0.764746     -1.07820
      14.8887     -44.7051      14.8676     -51.6987      1.89398     -2.27758
      41.3969     -20.5431      59.5770      59.2040     0.936334    -0.168065
      299.570      7.59660      13.9692     -265.414    -0.982528     -3.65387
      17.6553     -44.0890      25.0888     -19.7646      1.59587    -0.997854
      301.893      7.44722      19.1868     -131.786     -1.68734    0.0205248
      244.119      11.1197      31.9150      21.0442    -0.469286     -2.12358
      261.208     -3.11985      12.4795      69.6677     -2.82314     -2.28045
      305.111     -24.8658      4.62452     -191.920     0.599985     -9.50132
      226.989     -70.8769      35.1012      268.143     -1.63652    -0.947134
      285.499      61.8554      73.0606     -283.876    -0.123996     0.360870
      181.817      45.9818      11.0900     -165.878     -6.46052     -3.48065
      249.670     -75.2815      27.0664      267.738     -1.13779    -0.561199
      349.125     -53.9658      28.3237      87.2797      1.52196     -2.83261
      149.342      11.5660      10.0633      41.4124     -4.62100     -6.42664
      292.456     -72.7308      20.6494      132.560    -0.861453     -1.53567
      314.308      64.3508      9.76432     -367.270     -2.77681      2.83606
      277.120      45.8011      30.6177     -225.458     -1.46133    -0.763700
      136.282     -42.2372      16.3626     -83.4380      1.06775     0.962531
      144.319      28.2430      46.3685      218.816     0.559005   -0.0305330
      166.106     -4.18199      28.1797      191.858    -0.901645     -2.75169
      351.892     -41.6526      33.4395      110.175     0.303720     -1.76884
      151.787     -27.8194      10.3240      161.917     -4.40793     -4.08493
      127.747     -34.5205      24.5701      133.538    0.0745137     -1.01444
      59.3259      19.2006      29.9976     -143.284      2.07829     -1.26681
      49.9852     -44.5008      66.7559      206.458     0.624417    -0.890026
      277.176      18.5861      48.7570     -411.433    -0.108930    -0.730856
      30.5672      56.3439      46.0418     -79.1663      1.00491    0.0958581
      268.636     -45.6368      11.6742      126.965     -1.87369     -3.66388
      234.305     -70.0352      76.0582      126.923    -0.607900    -0.286078
      129.136      6.54184      34.0653      170.138    -0.854485     -1.14138
      21.2179      5.22432      6.24075     -234.207      3.34959     -11.6853
      109.966     -67.7639      56.1975      97.4118     0.224238   -0.0388903
      298.506      39.0661      20.1017     -335.508    -0.766842     0.522747
      18.8825     -1.71278      79.9986     -192.565     0.430554   -0.0828235
      197.674     -58.1294      18.8203      335.372     -2.82122      1.62324
      11.3488     -14.4518      93.2810     -188.955     0.618240    -0.479279
      174.185      18.9737      34.0927      106.479    -0.681964    -0.484216
      343.932      80.1045      15.6950     -70.7721     -2.31378      1.19179
      120.194     -16.5981      28.0529      211.704    -0.439463     -2.79376
      238.522      23.1952      27.1122     -89.5222     -1.60131     -2.00948
      218.220     -54.8628      19.7956      45.1710     -2.89304     -1.12432
      89.3939      3.50151      15.1869      110.451      1.88295     -1.92303
      202.337      2.69339      42.7967      85.2761     -1.02987    0.0272287
      91.3477      63.5224      94.8705      22.3730   0.00195105    -0.384361
      295.974     -25.9387      29.3321     -128.576     -1.03672     -1.34531
      83.2001      62.8506      14.7167     -68.7677      3.26323     -3.65812
      355.624      41.8985      36.3582     -168.570      1.05212    -0.115269
      199.504      6.91556      87.9161      73.3182    -0.845561   -0.0234223
      322.201      43.7630      63.0620     -265.714   0.00816112    -0.281788
      105.658     -4.87141      16.9088      95.1547      2.05174     -4.38479
      255.833      7.55990      47.7068     -277.578    -0.627572     -1.19278
      317.395      7.78091      75.4853     -203.508    -0.417335    -0.748569
      137.847     -19.7542      14.9660      452.497    0.0632810     -1.47301
      218.573     -31.3130      88.8931      114.773     0.122759    -0.145735
      294.625      29.4276      13.0840     -134.548     -1.73854     -3.85848
      190.318      78.7778      15.9024     -128.262     -1.04458     -1.31920
      340.186      54.8831      14.1635     -231.166      1.52560     -1.34839
      245.156     -75.2818      27.9470      54.0529     -1.20356     -1.66873
      300.719      13.5666      14.1556     -209.926      2.35764     -1.43926
      13.1390      24.5647      16.1019     -355.958     0.838851    -0.539939
      142.278     -44.7587      85.3791      178.588    -0.326903     0.476712
      34.1665      10.4121      22.8350     -17.3634    -0.535776     -2.10946
      334.812      8.90662      75.4848     -213.496     0.144805   -0.0972338
      25.0091    -0.639151      57.0874     -143.109     0.731523    -0.479153
      311.013      14.8914      14.4193     -353.461     0.659800    -0.994896
      209.540      59.8508      22.8326     -227.537     -1.49088     -1.57364
      355.858     -64.8031      72.5037      40.6624     0.197533    -0.490858
      316.762     -75.7675      43.8199      127.502    0.0259554    -0.585934
      258.019     -20.5547      76.0085     -310.593    -0.417434    -0.669411
      233.982     -14.2548      75.5439     -46.1324    -0.181890    -0.324320
      278.127     -5.46445      21.2987     -8.77829    0.0888163    -0.357812
      186.882      39.1043      23.0433     -153.782     -1.46178     -2.63617
      73.3257     -8.00163      16.3742     -90.8497      2.82518     -2.53846
      169.896     -4.27340      24.9431      35.6923    -0.367139     -1.48979
      11.1399      27.1054      79.6885     -190.887     0.379014    -0.700107
      263.423     -10.8542      12.8140     -98.6082     -4.51856     -2.11494
      9.71286     -59.5610      13.2681      129.725      1.19728     -2.97127
      311.230      20.0005      46.0219     -89.0674     0.289710   0.00741733
      187.570     -82.2690      29.1757      360.280     0.147619      1.03724
      101.406      4.28775      50.8610      181.550     0.919459    -0.619286
      118.330     -11.9873      36.4433      302.880     0.411420    -0.703455
      336.039     -21.4395      27.2753     -230.009     0.608041     -2.07489
      50.2409     -64.7955      26.0977      9.84100     0.389326  -0.00237019
      302.946      62.6025      16.3374     -172.503     0.677160    -0.942698
      113.427      42.8329      44.3614     -55.3724     0.315251    -0.456064
      340.836      36.2836      16.2542     -217.886      1.72771    -0.829971
      283.171      11.8097      15.0332     -332.107     0.594736     -2.60568
      166.904     -32.4539      6.81415      98.2706    -0.599878     -3.03467
      110.524     -32.8812      9.76403      233.770      5.94959     -2.62180
      119.326     -85.6123      30.2248      96.1546     0.394797      1.17071
      225.112      11.5731      85.7489     -19.4642    -0.513956    -0.586758
      212.661     -31.0620      39.1534      17.7653    -0.416070    -0.934564
      254.310      41.5594      22.0969     -275.329     -1.67319      1.32151
      164.496      33.5165      24.3116      71.0779    0.0328143     -2.57206
      227.780    -0.715967      73.2146      5.29933    -0.346142    -0.318272
      239.436      27.7608      21.4096     -161.435     -2.08513    -0.426020
      124.247      48.3902      16.6844     -39.5455     -1.52854     -2.37561
      270.118     -28.8888      55.3271      121.684    -0.159607    -0.729670
      71.9924     -1.43105      46.5429      247.811    0.0540989    -0.137551
      119.657     -31.8712      42.2401      180.848     0.194890    -0.514471
      115.921     -13.6973      22.7215      95.2971      1.55645    -0.395932
      335.687     -39.2493      9.15413     -32.6331      1.22523     -6.44244
      354.677     -41.7414      2.80278      69.3962      13.8969     -24.3261
      199.674      5.24479      28.5142      40.7104     -1.86745    -0.960105
      56.6529     -49.2933      17.3642      26.7012    -0.634860      2.63537
      36.2897      17.4254      18.9700     -209.383   0.00195580     -3.44957
      312.290      31.2237      56.3247     -208.366    -0.399430    -0.836345
      274.898      38.1677      36.0134     -256.668     0.169746    -0.381903
      344.196      2.55939      34.7155     -132.262     0.401189     -1.24358
      27.0435    -0.239470      49.5295      30.0744     0.634958     -1.11043
      324.878      27.0579      12.3550     -362.299    -0.714377     -3.86959
      248.581      29.8929      16.9952     -89.2655     -2.80295     -1.67117
      214.489     -18.1104      44.0046     -20.0407    -0.216871     -1.16997
      216.002     -57.5266      30.5429      153.512     -1.55712     -1.71506
      194.864      40.7852      49.7666     -197.883    -0.338092     -1.26990
      354.633      1.32892      20.5929     -157.726     0.538920     -2.63092
      151.712      61.9299      22.0487     -174.086    -0.496996     -3.48698
      133.436      23.5532      79.9120     -50.7085     0.122644    -0.954144
      39.7308     -2.99209      5.88375     -80.9564      7.32655     -11.5381
      100.145      58.9467      20.2759     -118.821     0.111253     -2.17124
      328.791     -17.1777      41.4315     -60.6317     0.302753     -1.60003
      89.5040      23.2903      86.9247      63.0894     0.369599    -0.396960
      98.3243      13.1139      16.6925      41.0910      1.47408     -1.91263
      176.701     -17.5038      12.8615      143.033     -4.30114     -4.76355
      312.019     -27.5305      19.6455      12.1859    -0.995613     -3.00680
      255.162     -2.25654      17.7313     -135.905     -3.59780     -3.14829
      51.4854     -33.3255      20.2279      196.528      2.23919     -2.37523
      23.7331     -51.3471      13.4834      249.245      2.00822     -5.13564
      278.328     -78.7682      53.9635      75.0883     -1.01473    -0.771538
      166.951      3.11779      11.2545      294.916     0.571733     -3.16741
      84.5995     -16.0925      36.2729      272.649      1.28309    -0.759645
      147.453     -26.7301      41.5857      123.745     0.828396   -0.0550653
      232.075     -55.8896      61.5965      307.855    -0.981099    -0.448610
      297.227      4.07818      20.5600     -82.4408     0.438175    -0.812631
      298.305      67.9020      27.8916     -172.394     -1.29986     0.110689
      287.599     -44.0934      57.4693     -61.4702   -0.0876464    -0.632997
      114.942      34.4621      38.9619     -152.105     0.571637     -1.51303
      282.687      52.1736      41.0897      8.06300    -0.565302    -0.446751
      175.275      19.8154      69.8059      132.180     0.130171    -0.795510
      161.508      36.7601      15.2537     -120.759      1.14018     -3.12045
      23.2369      11.6381      22.5412     -195.350     0.510749    0.0992459
      36.4182      19.8261      97.8059     -44.7862     0.478955    -0.320746
      32.1471      37.2183      49.5645     -161.386     0.569979    -0.347539
      167.702     0.531438      30.9702      127.218    -0.436409     -2.68832
      127.355     -81.8696      22.3422      148.595     0.628796      1.66327
      93.8819      23.2387      87.5078     -24.8153     0.517375    -0.508684
      99.0080     -44.3682      52.0207      174.859      1.05568    -0.341783
      211.464      66.1881      38.6310     -252.548    -0.600670    -0.269044
      25.5842     -22.3086      17.9972      64.1841      2.17675     -1.68305
      57.9458     -66.0368      12.9253      106.623      1.81930     -4.39407
      335.947      62.9271      19.3821     -167.231     0.190195     0.681866
      187.590      3.88370      29.6007      88.6520    -0.157075     -2.14820
      58.2927     -31.0815      5.70850     -88.0112      6.82327      2.79072
      106.882     -25.2573      41.5978      108.205     0.939276    -0.792449
      227.296      11.8687      13.6414      100.193     -2.93123     -3.08389
      327.707      61.5134      10.4083     -270.007      2.33905      1.44755
      50.7687      29.7013      20.7222     -6.57597      1.35430     -1.56659
      110.668      25.6519      80.5002     -87.2402    -0.252191    -0.379070
      127.763      22.5472      26.5368      70.9698    -0.281396     -1.33917
      152.050     -25.2529      42.2412      312.137    -0.675960    -0.972994
      164.175      10.4251      36.6936      110.262   -0.0804936    -0.281286
      198.725     -41.7177      11.4020      129.448     0.432856     -3.12355
      144.798     -19.7202      18.6566      98.1238    -0.615116     0.616501
      137.863     -48.9926      82.7114      396.827   -0.0698882  -0.00144886
      244.977      1.54291      25.0952     -195.083     -2.81548     -1.30593
      68.7842      51.7398      18.3650      108.735      1.62134    -0.782335
      359.540      41.9929      17.4262     -23.4117      2.35314     0.855155
      28.1582     -56.7785      17.0891      147.290      3.25309    -0.777382
      188.802      23.3048      21.7522      213.193     -2.50069     -2.70892
      251.714      29.4193      11.6585     -172.333    -0.838201     -2.63378
      276.577      40.9980      22.3383     -366.167     -2.21381    -0.812022
      49.5852      13.9958      35.8905     -41.1472     0.870488     -1.42739
      356.239     -46.3130      33.1425      8.15957     0.898331     -2.12147
      13.9244     -60.6912      48.2070      119.343     0.458896    -0.751856
      147.468     -41.7908      38.4756      258.713    -0.643365    -0.534059
      163.180      19.3938      74.0444      59.4543    -0.209067     -1.02838
      263.383     -28.4683      16.2043     -140.309     -1.62276     -4.21191
      34.3490     -19.8462      22.0335      196.207      1.08840     -2.03822
      77.8808      48.2684      27.5132     -86.0891     0.776183     -2.36274
      177.087     -5.69006      36.5460      234.696     -1.86591     -1.51751
      216.834     -62.6330      22.8729      306.164     0.559231    -0.274114
      17.9997     -30.2740      40.7939      28.0989      1.30444     -1.45670
      137.951      5.76672      55.0478      110.637     0.626024    -0.667439
      111.542      19.3434      43.4561      140.634     0.311718     -1.24490
      170.421     -39.5753      11.8491     -15.7964     -2.07804     0.615305
      203.143      42.9084      9.13436      6.82865     -3.44165     -3.23325
      246.605      51.1681      79.0918     -255.079    -0.191048    -0.179685
      244.446      21.6502      28.3599     -173.465    -0.593326     -1.71910
      74.2394      46.8272      14.0707     -89.0173     0.748126     -2.21171
      32.7456      46.6127      34.6154     -97.0951      1.87959     -1.05016
      166.131     -3.62145      17.9167      257.913     -1.14545     -2.79499
      252.956      26.3518      73.0606     -110.099    -0.879718    -0.873592
      236.449     -8.03179      21.4327      34.9216     -1.58231     -2.96357
      146.096     -16.8500      27.7828      266.291    -0.238465     -1.07552
      123.203      53.7383      55.4524     -113.850    -0.414873     -1.08946
      189.310     -23.1102      21.0442      143.815     -1.43178    -0.592332
      225.097      19.5700      37.5637     -23.5226     -1.56528     -1.21557
      218.184     -1.06786      46.4799      153.174     -1.46096    -0.930832
      4.23213     -50.7684      45.7466      204.975     0.960207    -0.575929
      32.6744     -20.3011      59.2414     -19.5907     0.855340    -0.852425
      14.0021      1.39991      16.2850     -118.841      1.58450    -0.980218
      11.3067      39.9547      82.0529     -274.684     0.428136    -0.207955
      98.8849      20.2994      19.8481      18.0842      1.83558     -3.02856
      234.124      21.1011      19.1221     -49.6043     -2.37178     -1.44519
      3.47569     -39.4648      56.0756      139.634     0.519727     -1.05659
      288.981     -48.4430      29.5455      1.73871    -0.733822     -1.73804
      216.558      2.03301      24.2128     -149.100     -1.28154     -2.26599
      340.325      41.0103      36.2424     -251.309    -0.887910     0.127651
      224.056     -3.76280      12.5293      69.8218     -1.42049     -2.20499
      84.3629      25.2965      50.2140     -15.6611     0.878030    -0.975608
      88.5253      43.3588      16.3481      80.0542      4.03665     -3.73308
      162.885     -58.2335      54.8263      67.7050    -0.325596    -0.668374
      185.286     -47.3772      44.7528      137.082    -0.493729     0.153816
      61.4509     -32.5034      32.9607      64.6011     0.905446     -2.15740
      327.870      37.5640      19.2466     -330.446      1.18285    -0.287887
      5.33732      36.2288      29.2810     -316.428     0.636971     -1.11531
      153.246     -80.9964      17.6340      150.545     -2.06954     0.330944
      165.615     -17.3298      32.6971      144.697    -0.844022    -0.709813
      42.5630     -44.6330      25.3531      174.050      2.01328     -1.11028
      202.023     -17.9524      66.2176      44.9933    -0.161248    -0.768937
      212.778      29.8997      51.7444     -137.630     -1.24686    -0.445120
      54.1998      3.97673      31.9151      76.0675     0.672806    -0.206554
      126.051     -69.4362      31.2986      52.4116     0.550270     0.306864
      27.2741     -3.00558      26.0400     -96.6924     0.677881     -1.79909
      38.0141     -59.5288      9.45527      214.580      3.72428     -4.71390
      39.9012     -22.7382      12.6907      186.688      2.39702     -2.56732
      202.019      23.1339      57.4542     -250.004    -0.827203    -0.729840
      319.109      68.8494      21.9802     -335.621      1.61033     -1.05713
      349.144      21.9068      33.9477     -198.649      1.41757    -0.557791
      307.766     -5.90153      10.9644     -125.652     -3.53155     -3.46815
      93.5793      17.7815      28.4294      33.6147      1.15849     -1.32679
      285.499     -31.1933      31.5724      57.2374    -0.855873     -1.47442
      33.0785     -41.3654      19.3135     -20.3294      1.57877     -2.07951
      335.637     -14.7898      70.2163     -69.9683    -0.238176    -0.860450
      194.360     -12.1918      22.1682      126.482     -1.73455    -0.901995
      323.046      51.1524      33.7420     -216.915    -0.273304     -1.58633
      278.476     -71.5967      46.0204      45.1089     0.354324    -0.786042
      265.667     -78.3025      29.4888      257.437    -0.829266     -1.99967
      14.0346     -19.7311      56.4536     -131.007     0.775375     -1.09430
      288.665      63.4347      14.0731     -90.0827      3.04959    -0.303618
      77.1626      43.7330      20.1150     -28.0170      3.44863    -0.371603
      245.753     -62.0672      20.4789      238.883     -1.28048     -3.08597
      130.460      11.2112      33.7886      139.368    -0.395896    -0.772016
      272.028     -24.2429      13.3178     -57.8727    -0.950882     -3.43237
      330.086      61.8495      11.7870     -176.896      2.72180     0.979930
      107.957     -25.3945      12.7996      313.391      1.05719    -0.219592
      91.3837      29.3826      22.9952      6.02777      1.26771     -1.27331
      92.7597      1.66339      21.1971      75.7366     0.741445     -3.15459
      303.704      8.90386      32.5172     -119.383    -0.117720   0.00321232
      42.6293      20.1307      34.3807     -10.1821      1.91888     -2.36269
      213.789      59.6723      75.7335     -57.0132    -0.603416    -0.324881
      29.6730      29.0797      98.9657     -99.7712     0.489416    -0.292870
      174.705      1.73702      28.9964      164.134    -0.750433     -1.26320
      155.838     -61.3167      51.3138      366.015    -0.502963     0.288367
      283.346     -24.9512      12.9024     -178.214     -4.49602     -2.51120
      52.5297     -13.7152      64.1858      78.6760      1.09861     0.157305
      99.5615     -59.5018      100.122      470.327   -0.0753006  -0.00373113
      20.3352      53.2074      49.5745     -251.980     0.392219     0.412903
      327.838     -10.6247      24.3092     -184.357     -1.24923     -1.82662
      192.930     -44.7075      22.7696      85.3545     -3.35843    -0.275629
      47.9373      13.0215      31.5583      124.331      2.09761    -0.683546
      305.221     -8.95345      20.5637     -116.400    -0.190292     -1.90582
      276.781    -0.589103      22.7210     -342.596     -1.17157     -2.36840
      342.644     -10.9322      49.8552     -120.856    -0.310585    -0.903159
      123.193     -14.6789      73.6033      274.373    0.0993396    -0.514339
      26.4696      2.48344      14.9441     -126.736      1.43926     -1.47703
      299.876      18.3146      79.1875     -209.255   0.00200936    -0.272928
      270.855      54.9698      52.4147     -379.256    -0.101118    -0.907286
      79.1908      3.38276      17.5336      154.261    -0.323567     -2.46979
      198.661     0.757227      30.0212     -6.92491     -1.37389     -1.04637
      98.2554     -11.3406      60.4149      78.6271     0.250093    -0.367490
      213.787      38.5969      22.2633     -192.228     -1.90911     0.469253
      226.137     -75.0195      98.2928      277.679   -0.0383012    0.0170856
      278.655      21.1663      35.7464     -124.872     -1.38430    -0.454959
      288.647     -10.0553      36.7063     -263.536     0.155238    -0.254975
      17.2689     -65.8246      68.3062      53.0560     0.754867     -1.19348
      275.569     -20.0330      44.1141      143.773     0.346473     -1.44219
      62.3086      27.2831      18.1922      58.0874      1.75827     -2.19664
      293.668      62.2825      16.1468     -15.1156     -1.20901      2.00423
      17.1171     -33.8643      25.5547      51.2420    -0.142868     -1.14283
      237.799      3.65356      14.1962     -180.871     -3.31362     -2.18839
      318.964     -47.7060      24.8169      97.0928    -0.211438     -2.78560
      320.129      70.2720      23.8080     -74.2772     0.113210     0.233254
      244.034      64.8597      22.4890     -361.722     -3.23696    -0.374595
      255.932     -10.7751      12.9728      24.8563     -1.19129    -0.809485
      246.923     -22.8769      55.7780      35.5774    -0.230507    -0.731914
      326.654      77.6615      41.8426     -286.987     0.553761     0.627548
      358.342      40.9552      82.7882     -336.962     0.732085    -0.107533
      163.705     -12.0133      28.1251      24.2266     -1.70386     -1.20225
      350.955      42.3278      15.3033     -150.175      3.46544    -0.253596
      302.544     -11.8284      15.8737     -23.9261    -0.753958     -1.64653
      110.409      25.0926      58.4393      60.2639     0.696399    -0.597285
      159.853     -14.4694      63.2304      297.257    -0.302296    -0.543384
      8.17136      24.9679      25.1318     -139.437      1.18664     -2.20156
      212.145      49.7431      33.9079     -198.358    -0.197356     -1.54231
      234.406      15.2034      20.6179      25.8910     -1.50166     -3.41145
      153.879     -65.2759      22.9003      167.213     -1.37732      1.08992
      154.210     -13.2070      12.2290      154.052     -3.63832     -3.23624
      169.661     -18.5418      27.4167      392.045     -1.10486     -1.40272
      291.803      56.1638      17.1888     -274.352     0.715654      1.29422
      83.4086     -75.2893      35.2424      315.613      1.26755   -0.0502687
      181.780     -4.49095      22.5394     -255.374     -1.43689     -1.30167
      9.05278      67.4688      61.9260     -303.842     0.861978     0.474607
      50.1529      45.2700      17.5381     -261.655      2.24634     -1.01524
      279.035     -32.5542      10.6794     -128.243     0.580549     -5.60617
      146.518      37.7894      18.4942     -95.0883      1.11519     -3.69466
      96.3323      15.8243      29.4023      241.914    0.0495539     -1.03248
      41.1175     -69.0126      60.8054      175.788     0.691274     0.202929
      258.970     -54.2917      26.7538      53.4556     -1.19918     -2.71193
      91.1151      82.5909      12.9782     -206.195     0.632820     -3.54446
      151.921     -24.6228      28.1019      43.1117     0.509659    -0.771826
      64.0702      16.5902      34.5990     -10.1681     0.261537     -1.11049
      355.986     -12.2286      59.3140     -53.3950     0.726062    -0.387416
      55.1210      28.3638      26.5398      35.7997      2.53233     -1.55860
      41.5592     -40.6337      68.6692      250.899     0.457262    -0.268684
      148.216      61.6695      58.1195     -148.566    -0.223497    -0.543725
      303.961      44.6098      32.6700     -310.019     -1.07706    -0.910843
      359.616      19.2782      22.3324     -74.8893     0.922448    -0.230781
      359.210      68.2542      9.70613     -208.638      4.33805      6.60769
      175.160      32.7094      38.2883     -78.8390    -0.888395     -1.38039
      355.387     -74.8308      53.9955      184.234    -0.160808    -0.310957
      280.138     -72.0570      22.4550      55.0436    -0.611583     -2.65506
      2.53251      33.4054      64.2542     -169.888     0.437183    -0.178917
      192.817     -11.6469      18.0848      136.819     -1.10247     -4.10368
      143.703     -17.8152      55.5851      178.283     0.582180    -0.547958
      346.781      39.8076      58.5828     -167.980    -0.595234    -0.684366
      130.361     -11.1012      90.7638      456.849     0.154681    -0.103864
      49.1214     -33.0995      12.0827      192.735      5.27728     -3.34242
      341.096     -42.5109      11.3130     -119.850      3.76883     -3.00422
      208.553      6.39474      39.1194     -64.3870    -0.963898     -1.39997
      50.9606      11.8052      6.18729     -62.9489     0.961037     -8.01050
      186.300     -67.9092      39.8625      381.949    -0.870085     0.749007
      94.8651      1.50688      31.0420     -9.88948     0.680412     -1.71037
      171.984      39.4844      25.7764     -31.5617    -0.525342     -2.77581
      66.8459      63.8912      19.2152     -54.0166   -0.0633668     -2.10876
      246.993      7.11114      80.5540     -117.840    -0.486525    -0.250504
      306.904      34.0716      32.9323     -321.859   -0.0616303    -0.449105
      257.065      71.5521      29.1762     -136.472    -0.963049     0.853323
      132.076     -26.0645      19.9601      370.607     0.712549     -1.09368
      235.992      1.66200      66.0032      2.20560    -0.387675    -0.984289
      209.632      20.9915      61.6355     -58.4903    -0.544379    -0.189745
      297.791     -40.7311      106.520     -49.4668   -0.0625546    -0.381985
      113.728     -17.7780      23.1611      204.873    -0.644915     -2.00144
      244.774      16.7283      19.7305     -238.768     0.762134     -1.36858
      336.065      23.7027      20.2617     -270.804      1.49827     0.184930
      210.079      35.9114      55.1742      33.7020     0.207378    -0.151991
      190.893      26.8617      24.7684      24.6140     -1.29311     -2.74055
      146.147     -17.9335      13.8328      177.105    0.0258411     -2.89234
      310.257      51.1720      47.4722     -411.183     0.627593    -0.228612
      86.5196      12.8769      57.7823     -90.1885     0.640517    -0.750183
      25.7375     -35.0007      15.6771      81.1025      1.34082     -1.77543
      357.805      23.6122      65.1797     -130.226     0.244067    -0.383231
      25.7196     -67.9216      23.6750      108.279      2.31097    -0.158581
      90.1588      19.6710      12.7371     -92.5274      1.27939     -3.21219
      118.447     -6.34156      64.8621      170.690    -0.198876    -0.644833
      123.659      28.5124      46.0393      62.8727     0.466306     -1.23856
      254.079     -45.1501      21.5621      107.222    -0.839725     -3.85079
      216.842      4.39134      60.8184     -54.4029    -0.158570    -0.625199
      289.701      53.0493      31.6984     -313.250    -0.321375     0.826787
      134.630      65.1919      58.1164     -233.929    0.0681013     -1.11295
      69.4244      8.89390      13.2401      68.4666      1.10902     -5.99180
      310.198      40.1459      74.6162     -292.293     0.212843     0.440771
      156.115      10.6040      13.4850      152.987     -2.61280     -3.66298
      297.862      10.1424      38.0007     -109.609    -0.661999    -0.491793
      76.5079      41.1440      32.5247     -69.5931     0.621813     -1.08627
      220.020      15.0017      15.8238      148.840     -2.81543     -3.31071
      85.8351      54.8040      32.3478      29.3017    -0.428067     -1.10528
      224.144      1.72142      71.3403     -117.443    -0.439245    -0.571190
      297.802    -0.700648      82.5391     -71.8453     0.546178    -0.664610
      340.906     -33.6474      16.6955     -57.0064      2.63554     -1.87372
      206.990     -40.4534      17.6194      83.5796     -1.63448     -1.80151
      163.247      58.7598      46.3647     -137.807    -0.268826    -0.690802
      264.148      13.1414      37.7152     -56.8304    -0.802161    -0.521666
      83.9862      27.6653      15.2432     -130.130      2.17548     -1.58796
      278.880     -19.5505      15.7546     -77.8754     -1.09147     -2.41531
      302.682      22.0284      17.7223     -123.110    -0.430333     -2.32139
      254.306     -2.72489      30.1765     -7.93269    -0.841146     -1.39343
      167.168     -10.2141      82.8375      140.445    -0.418359    -0.620827
      53.5053     -10.5322      12.0636      81.2291      1.64701     -1.77530
      252.878      32.3839      24.8515     -324.937     -2.08288     0.609657
      157.249     -71.7760      20.0317      239.747     -2.07600      1.68110
      57.4332     -21.3491      30.7923      109.604      1.42023     -1.18930
      348.855     -39.9255      19.8349     -32.5073      2.81017     -3.27941
      252.786     -56.2131      51.8222      111.061     -1.19023    -0.205756
      133.786     -68.9483      28.7203      301.725     0.621704     0.995630
      212.102      31.6646      15.9821     -168.698     -3.81937     -1.59198
      157.282     -49.6753      13.8655      54.4377      2.34973     0.227370
      48.5847      37.0169      17.2341     -73.8638      1.83329     -1.60211
      210.876     -1.68978      15.5975     -78.9717     -2.93936     -2.32292
      343.586      33.8504      53.4378     -370.545     0.519526    -0.145444
      319.804      28.3855      15.1046     -254.430     -1.30173     -1.60212
      60.9958     -30.3102      8.92555      57.7305      4.60605     -1.94568
      356.665     -65.0074      73.5966      1.39107     0.358371    -0.988286
      80.4466     -32.4707      26.1726      320.162     0.399569     0.947795
      171.791      30.5093      21.0701     -29.9466    -0.304520     -3.14726
      248.370     -12.7764      27.7186     -97.9794    -0.865268     -3.18025
      343.878      54.7836      20.4576      20.2276     0.730642      2.42670
      53.1447     -20.0098      5.57148      224.638      4.65180     -10.0419
      259.275      37.1314      15.1951     -190.009     -3.53612     -2.59786
      284.058      56.1798      60.3393     -93.6043  -0.00630025     0.892337
      223.272      31.0505      30.3438     -184.988    -0.156805    -0.867379
      225.527     -22.6415      14.9041      167.452     -2.29609     -2.20266
      5.56591     -51.9479      12.7897     -75.9832    -0.147880     -2.39388
      98.9593      10.7060      33.9749      99.0813      1.28614     -1.32002
      51.3566     -50.5884      43.2487     -182.410     0.918045    -0.452619
