# x[kpc] y[kpc] z[kpc] v_x[km/s] v_y[km/s] v_z[km/s]
 -22.8167   25.3338   -5.3830  168.7884  100.5861 -243.6025
 -19.0209   12.2663   11.1131  120.7290    1.9645 -100.2738
 -66.7993  -71.2308   21.9278  -40.1208  -50.5453  -52.0982
   2.5961  -32.2537   19.1678  -49.2757  -90.0174 -234.0771
  -1.7949   36.9885   49.3140   33.0668  -16.7454  -98.9388
  44.9451   26.1145  -14.3940   24.6839  152.3772  182.1575
 -20.4227  -22.2657  -20.7644 -118.4231   55.6851   87.3856
  -8.3328   37.1226   -1.3547  152.1310  -88.8438  140.7558
 -17.7538    9.7647   -4.4053   30.2578 -241.1559   89.0091
  -3.2280   -2.7746   16.1742  363.9437  428.9302  -44.3073
  11.1234    1.9067   -8.3427 -155.8640  -37.6296   57.6891
  -3.1976    4.1652   11.7338  251.5751    3.8450   35.1955
 -16.2039   55.0440   78.3866  150.2332   56.2996   23.7024
  -6.5654  -31.1525  -16.3737    0.3669 -125.6885   16.5775
 -23.0340   13.1780   -5.0736    7.0984  255.7361  -62.2393
   4.4573    7.1635    9.4262  -45.8646   56.7138   13.5719
  -0.3893   -9.6910   22.0483  353.6900  -48.5384  -66.8317
  -3.1564    3.6874    6.0238  143.3497   -5.1364  -79.5753
  16.6738  -25.3557   28.2384  111.1066   53.0696 -264.2211
 -16.0882  -13.7210   -6.6682   17.3344  129.2389  -19.4318
 -44.3634  -18.0140  -21.5366  -36.5724   89.5008  -33.6546
 -45.4658    2.3684    7.3171   50.0495 -253.3306   -4.5702
  -4.9548  -11.2381    9.5794  182.2580  115.9059   73.9178
 -13.3966    8.1232   -0.4082  142.1387   54.9420  381.5540
 -21.8226    4.9867  -16.8925  183.8884  -29.5685  -67.5886
 -17.6248  -11.6078    7.6743  -41.8822 -188.7068   11.6413
  -7.7064   19.7097  -11.0752  129.4786 -120.2339  -38.6740
  -8.4403   14.0159    5.3786  -95.6908 -133.9377 -183.9820
   4.9319  -11.5285   -3.0627  215.9401  178.1156  -49.3217
  -2.9224    6.4618   28.2365 -165.2552  200.7988   64.9072
 -15.5960   11.7048    2.8062  103.1479  112.3244  115.0485
   6.3550    7.2378    7.3766   47.1261  -95.0397  -26.9666
 -66.8669  -22.7705   -5.4915 -189.3144   12.2175 -102.4303
  25.8021   26.8407  -52.6282   22.6670  -77.7640   51.6113
 -21.2551    0.0539  -23.6793  228.9886  -12.7369 -265.1598
   2.7778    3.4595    3.0996  131.3924  -18.2323 -212.2353
   5.5040    2.9152    8.8156   87.5304   74.6582 -102.1663
 -22.9394   13.6268    6.6244   -3.9156  -51.3547 -219.4253
 -36.4966   36.0328   78.4187  138.9039  -93.4444   97.0063
  -9.9546   -1.0729  -36.6781  222.8634   64.1387  -33.3835
  -3.3171   -6.4112   25.3471  200.4051  121.5119  139.0742
 -13.1439   10.9087    5.2690 -130.1224  -77.3565 -132.5037
   3.1609    7.2982  -48.9334   34.3701   92.1896   59.9267
  11.0386   13.7881   19.2113  -15.8102   87.6297 -117.0864
 -22.4652    5.0010  -17.0404  140.5723  -53.8708 -272.5375
   0.8484  -13.9912   -6.8712   41.8487   88.0601  178.6811
  -0.0712   29.1174   25.6654   25.4777  164.0627 -329.2478
 -47.9125    2.1809  -10.7607  144.7925   16.3028 -179.2896
 -38.0518   30.2816  -58.8819  121.2482  135.2123   74.7210
  40.2527   -6.0868  -19.6873   90.1396  -89.9493 -127.8812
  -5.5769   16.5420  -12.0508  135.2465  -23.1551   18.4900
   1.2059   -6.7258   -9.2190  -51.8314   56.9023   77.1436
   4.4808  -13.8198  -19.3361   57.4969  -60.9488  -25.6980
  23.9199  -14.1471   13.8325   51.0268 -105.6282   26.7306
  12.8917    6.5144   -0.2609  -55.3839   15.6399  -92.9721
 -12.6305    4.8225   -1.3807  -73.1680  -89.8872   71.3644
 -13.2611   -9.6293   35.7097  -43.7657   35.7044  128.2910
  18.2175   11.1932  -26.4951   76.1167  -81.9792 -167.7152
  -7.1513   29.3105   83.0321  124.6383   68.7869  -96.3079
  -8.2555  -25.6606   28.1857  198.9012  263.5347  122.2395
  12.5374   20.3183   44.0199   79.1598  234.7369 -153.7147
 -88.3169  -48.6344   13.8865   56.5460 -104.8874  -36.7846
 -16.9423   27.9338   37.7549 -178.8870  -65.3214   45.6214
 -15.1507   -2.2776   -2.3008   85.3100  116.4620  -64.9873
   3.0994   -6.9262  -11.5844  -10.1945  -87.1140   79.8282
   5.8932  -10.1759   12.9659  166.2346   79.7290 -160.2346
 -43.5120   55.0815   63.1877  156.5252  161.9251   51.2321
  -0.4175   -3.8742   -5.0458  -75.0739   42.5602  134.4345
 -16.3203   21.1907   14.2518   24.4363   27.2669 -337.0327
 -13.7432   17.6509    9.0068   70.3989  -46.2760  -24.5962
   1.5357    7.0723    1.9894  -38.5297   28.6179  118.0086
   0.8768    4.3694    4.0264  -21.5402  198.5987 -306.8682
 -34.6100    1.9961   -4.4528    0.4053  106.4907 -141.0861
  -3.1878  -25.4013   -0.5318 -103.9078 -176.3742   12.2399
 -10.4020    2.0751  -12.7902   93.8959  196.3327   11.5622
  -0.5133  -40.1257  -37.9254  126.5813  224.4979    4.3965
  12.3910  -26.7439    1.2884  359.6066  -44.1229   47.5955
 -32.3172   78.7470   12.8755  -11.2444  -56.9379  -26.8644
 -12.8284    5.8489  -10.2283  236.5198  103.2896  189.8618
  -3.3806   -4.7398   -5.6340   70.3566 -109.8927   24.9849
 -14.9609  -18.2240   34.6987   78.0776  -78.4546  153.0669
  40.2947  -15.7796   44.4890  -60.5467  -26.3347   57.6549
  -6.7785   17.4601   -9.6828  209.5962 -114.9819  -75.3046
   8.4481  -30.0712   -5.7349  211.5295  180.5896  157.7848
   0.0523  -15.7222    1.6968   61.3144   61.5387   33.7010
 -19.7997   -9.0822    0.7178  -49.9265 -165.6780 -291.2057
  -2.5671  -10.1694  -11.6630  245.7526  170.2365  104.3801
 -14.3310    7.3969    8.7819  127.9805   44.2615 -102.2961
  11.5008   -8.1507   89.8143   61.9746  247.7460  152.7592
  -5.8072   -0.2056    6.1392  -85.3778  -53.4381   65.3398
 -26.4982   46.3023  -16.7205   35.0069   39.6723  198.9814
 -15.7052  -27.9178  -21.3731  -85.4501  143.3056  -43.3398
  -6.1863  -10.3690   35.7731   61.9880  -32.5426 -129.6626
   2.0780  -17.0281   -4.8547   97.7889   15.1118   61.6473
 -16.8005    6.9514   -4.3377   26.0405  122.7194  -78.8025
 -16.6805   -3.0906   10.7269   91.5422   84.5879   82.8076
  58.3105  -29.4554   -0.4276   74.9091  202.9814  -45.4608
  -5.2505   -3.3408   24.6850  239.8190  -16.2927  -97.8243
  -1.9498   12.8822    1.9122   68.9540  194.0248   90.7144
 -24.4190   -1.1599   11.0301  -34.6366   18.7848  -28.4823
   6.5979   15.9626  -15.3501    0.7683  -26.4285    9.7359
  -7.9078    6.5450  -10.2320  -97.3150  -17.9099   -8.6823
 -21.8244    9.8235    1.6089  100.5375  350.1594  -12.0464
   2.6693   11.7878    9.5343  -59.9630  102.1324  -20.9756
  -6.4947  -15.6513  -14.7848  -31.3194    8.0671   17.0256
   0.7051    0.0045   69.2236  328.5635  -60.9291   59.7316
  -9.4667  -14.4270   -9.1026    7.9194   27.4870   41.4227
  -2.7080  -15.1273    8.5585  131.2463   47.4890   70.8442
   8.9785   -5.8169  -10.0863  -34.0624  -36.1200  141.4525
 -17.5078   16.0207    3.2058  266.8518   57.2775  119.2679
 -12.4636    8.8684   -1.0958  -47.8196  130.2067   49.7678
  54.3346   14.8530  -40.4680   17.3359   42.2409  -56.2952
 -15.9523    6.8718   -6.0779   75.1387   15.9325 -119.1304
  -1.5154  -53.6308   42.1720   75.8856   -4.2304  148.6049
   8.8963   -1.0573   -0.2062   27.1530    2.4632   14.5264
  -6.8358  -31.7679   -1.3120  -93.0101  110.9426  110.7629
   9.4785    8.1430  -15.1311  116.5739 -112.3970  -56.4541
  -1.4696   10.0954    7.1465   72.1648 -130.3630  -27.8434
   3.9929   10.8694   32.0100  315.4179  213.7403 -139.7488
 -40.7286   -4.9126  -37.1652   -8.0523   76.7222   24.8437
 -24.6913    3.2605   -4.9124   82.1745  143.6214 -143.3614
 -13.1493  -16.8977  -31.7339   99.2883    1.0378   23.8015
 -11.1155   13.8172   12.5115  215.5591   30.4262 -115.9064
  -1.9220  -18.0600   -4.5421   89.1354 -193.5390   35.0938
 -11.7601   16.3724  -22.5754  116.3113 -103.3657   56.0726
 -18.4363    6.1924  -17.0922   73.9312  177.2451   86.1651
 -43.4921   31.4243  -54.7545  100.3975  -76.1144   43.1193
  14.1983  -14.1406   -5.9060   42.9852 -338.5920   43.7617
  17.7605  -25.9914    3.3323  110.0003   70.2829   28.6525
 -14.1125    5.5121    4.3443  102.4424  105.9958 -185.3366
  69.9380   32.3217   27.9209  -37.8856   64.1059  -13.1961
  19.0034   35.3265  -37.4389  -96.2022  -17.0791   -9.4950
   2.0497  -10.7239    5.7545  115.2817  131.7881 -233.0580
  14.9293   22.6879   18.9974  -81.0040  127.5811 -356.0841
  -4.7416   20.6173   -5.4129  -46.1853   13.3518  -25.6367
 -19.5524   -3.0153   21.1532  -18.4513  112.4462  -68.1940
   2.0402  -22.5731  -17.6715  169.9017   63.3902 -142.8595
 -12.1500    1.3312  -18.2650  135.7968  122.0874   35.5380
  48.1668   -2.5296  -16.4122    7.9366   53.6568  100.1293
   5.8297   10.6842    1.1769 -145.5798  117.2272  124.0561
  -7.3722   -2.3404    1.7133  299.2429  287.8959   80.9057
  37.2157    1.9711   37.3555  156.4774  357.8307 -280.1555
  -8.5696  -19.3927  -16.8890  -87.2367  219.8510 -321.5097
 -33.9305  -35.0273    1.3382    6.1422  103.5219  -22.6302
  -8.7735   20.7892  -35.3487   65.1299 -102.7026   37.9724
   8.7264  -21.5888   38.7599  107.3909  142.9202  -30.1650
 -20.3103  -19.9283    1.9417 -108.7998 -166.5715   13.6802
  13.6301  -18.0594   -6.4955   78.2801  -91.7884  -45.7395
   0.6748    3.5178  -17.3255  145.7253  -47.7516  -13.6249
 -43.7409  -27.9717  -25.2996  -30.1942  -30.8559 -185.3945
 -26.4050  -20.3388   -3.1718  111.9175   15.9795 -125.4936
  -0.8480    5.6278    1.4326  341.5700   19.9459 -105.2912
   8.1126    4.4939   36.0365  201.6209  -60.1029 -120.6061
   2.2146   31.5398  -13.9633  -61.7283  -70.3876  -33.6876
  -9.1045  -18.6343    4.4305 -184.5300  -55.8200   86.1751
 -18.8537   17.4682   -1.0878  200.2351  165.3987   12.7546
 -19.8636   -4.8615    7.2067   87.2384   32.5870 -131.1925
   7.7882   20.3527   -0.7627   80.5049  215.8221  -38.0180
  -4.4779  -19.4549   12.7279   82.1332   58.3234   -1.2983
  -0.1444   15.2061    5.2277   79.2300   29.1283  -97.9663
   8.3893  -11.2026   -3.3027  229.7819  -24.3248   36.7713
 -11.1082    9.9722    7.6898   91.9271   63.9447 -339.8478
  29.0759   27.2700  -25.7969   42.7272   98.2226   -0.1461
 -19.7667   10.3205    6.8879 -106.7279    0.5221   18.9765
 -14.4836   -1.8366  -12.4624   24.8649  177.6904 -109.3412
   3.1149  -13.6469    3.6604  102.5291  -60.9453  -80.0441
  -4.6661   -8.5861   11.1802   58.2686  -50.8659  105.0170
  17.6333   28.0736   15.4842  -97.8747  151.4403  -35.3955
 -20.9796   -5.8261  -39.2116  261.1988  167.0289  158.0012
 -10.6147  -26.0090   30.9267 -150.3000   55.5631 -203.9974
  -6.7413   -6.0314  -56.5729  195.1171   -3.1723   82.2157
  -1.9181  -19.8000   -3.2949  104.7782  -81.3612   43.8899
   1.9249    9.5177    8.5968  140.8419  237.6117 -352.1379
  -7.5502   11.6005  -13.9600  165.5640  -17.2050  -88.7493
 -51.7418   19.6690   34.8055   69.2988 -123.7512  -27.4802
  -5.8902   10.1434   15.0449  144.7312  361.7550 -162.4678
 -40.6528  -47.1398    4.3381   -0.6959 -200.5884   -6.2003
 -20.3351  -38.1804   72.7381   54.8572   23.5265 -104.0432
 -20.0068   15.5500   21.0504  121.0661  -63.8423 -139.8713
  -8.9414   -2.6605   -5.2777   25.8263 -108.6466 -115.0036
   1.3318    9.5088   -0.2373 -243.8569  301.7814 -135.8744
 -35.0056  -31.9111   51.7912  114.9743 -121.5310  -23.5742
  39.3497    9.7026   21.8126  109.6880 -145.2014  -55.9557
  -3.3976  -14.1991   -9.3874   25.3025   71.8600 -134.7399
  -8.6243   -6.8355  -14.3186  264.2361  155.9154   -8.9604
 -21.8802   -6.1328   -8.1088   23.4236   -2.6947  -18.4796
   5.3205  -14.0421  -16.3592  235.8695  -68.8003 -207.1914
 -71.8938   -0.0155    7.3127  -15.1461 -104.0165    0.6367
 -37.9930   29.2534  -10.7298  305.5228  235.8207  -83.7836
 -29.8802  -36.7434    2.1067 -103.6019  -18.5059  -71.3119
 -19.7881   -6.8031   13.2238   -4.4641  108.4202    9.4581
  -3.3410  -12.5123    9.5611  118.4976   -9.8931   43.9409
 -31.6659   -7.2503  -14.2326  195.4504   21.6400  -89.8899
 -16.5548    6.3175   -7.1729   -8.6866   74.9874  -58.2941
 -25.6405  -17.2535    9.6898   50.3233 -241.7105   73.6363
 -29.5488   -2.7055  -27.8124  -55.5114  163.8638   60.3176
  16.2829    9.9668  -22.1128  212.0521   16.2880   61.2481
   6.2501    3.4022   -6.5913  -17.2536  -17.7929  -34.3107
 -41.7503   -7.0643   19.3856  -46.8090 -133.5659   15.0228
 -43.3698  -26.1817   37.5763  144.1545   67.7790  -14.0949
 -16.7173    7.3539   21.2674  417.1259   34.4382  221.3395
 -22.2715    2.1052   10.2441  -76.2727    3.5743  -43.9269
  -1.5344  -12.6349   -3.0990   38.5770  -12.2436   23.3642
  -6.9332    2.0145  -13.6839  197.0281  -60.6631  -32.0968
  10.8689   10.5803    9.3662  -21.1888   16.2428 -181.1321
  -4.5805   20.1540   -8.8809   54.3321  -16.8092    3.2966
  25.1755    3.0561   41.7684   51.4124 -119.0461   79.2174
 -26.1485  -16.8804   26.7477  -47.5494  -74.3372 -166.0471
   9.1126   27.4037  -60.0923  101.0669   50.4478  -79.6980
 -20.9792   12.5955   12.3852  -24.4157   -9.2267   56.3049
  66.1344   34.6679    2.6212   30.0350  151.1197  -34.4941
 -28.8995    0.5767    2.3610  116.0097  141.5448 -145.2819
   5.8750    5.1027    4.3712  100.8983   44.8742 -298.8803
  -3.4902   26.5702   26.8722  114.6969   63.7086  -82.3538
 -19.6517  -17.5096   -1.3751  -15.5994   14.1373  -77.7262
  -6.2094   16.1581    7.2985 -226.7792   16.8931 -231.0006
 -14.7281   27.8448   10.3375   46.1725  -76.9248  -37.8243
  -8.4383   12.0714  -12.7299   57.0139   42.6306   90.7102
  82.6901    4.7557   24.7372  141.4173   22.8591  151.1271
  31.3924   63.1774  -11.3102   54.2435  -10.7166  -51.4756
  -4.4225    8.8124    0.9544   67.9719   47.5441    1.4744
  17.1745  -14.5406  -34.0074  284.4439  -26.9483   58.3192
  22.7858    8.7346    4.7329  118.0265  225.5457   33.8349
   4.5751   -7.6567    2.0105  164.4692  159.4364 -256.1947
  -5.2254    2.7568    5.3449  100.3757   78.6662  -47.2218
  -9.8199    2.6598    9.5299   27.8725  150.3301  262.0453
 -18.0136   -9.6842    8.0288  -53.5425   -4.1725  -46.1391
  -0.8446   10.3523  -12.7841  -21.6889 -150.8517  -72.5757
   1.5700    1.5834   28.4081   93.4297   81.0714   -5.6255
  48.3681   -6.3639   -3.8386  -44.6094   91.2591  -47.3170
  -7.1541   -9.5611  -13.0817  -67.4283   50.1160  -38.2890
  30.2853  -15.3405   43.9854  163.3142   88.4673   -7.1948
 -17.8031   11.7629   -0.8911  155.2715  184.7916    3.8485
 -22.6656   -8.6062  -85.2904  115.7011   21.4913  -26.5189
 -46.1287   16.5601  -47.9391  160.9511   35.1885  -79.4297
 -32.6189   -2.8486   28.6037  -75.2703 -277.0975   23.3823
 -27.9461   -6.1584  -27.3524   23.5153   90.8343  178.0998
  -5.5993   30.7810  -16.0844  -65.8787  -67.7048  127.3656
  -9.0010    1.8963  -16.8889   60.2832  202.2737  -31.1734
   8.6017    9.3944   -2.2410    9.2275   43.0906   36.4099
  -2.4280  -33.6500  -29.1566  128.2955  158.3220 -195.6878
  23.5370  -17.8349   -2.5781 -179.1047   78.9990 -231.6950
   2.6835  -59.5795   68.3970   -6.3015  100.7325  -22.5078
  -7.5292  -18.2150   -9.5480 -120.2673  -65.5187  151.6780
 -22.0471   -7.6228   -1.1901  -19.3664  -44.4571  -55.7633
 -22.5287   19.4678  -10.7122  122.6350  -78.8955   39.3017
 -16.5345   -7.4851    4.9590  -59.1117 -113.4377   30.6996
 -12.6933    8.1155   11.5071  274.0827   44.8549   36.8687
 -12.7851  -20.7636   -7.8219   69.9831   89.0605  -93.7630
 -28.5450   14.5893  -13.8558   28.5518   55.5302 -296.3448
  -7.5458  -12.2685   -6.0753   53.4518   67.5374  -75.5311
   2.5771   11.5777  -21.6849   -0.6745  101.7464   78.4525
 -22.5877    2.6589    1.8212  -67.2952  -19.7134 -233.4733
 -16.3960  -18.5359    4.6075   -8.1894    1.9603 -180.9446
 -23.5280  -40.9711   32.6876  -76.1848  102.6142   53.7350
   5.6140   -9.3374   -1.4313    7.6713  266.8938  -92.4383
 -23.1007  -62.1871  -37.7905 -219.7779  -61.1790 -103.7196
  -2.4674  -25.6273   -7.1229  115.7103    1.7129  -20.5133
 -15.6977  -15.0782    1.2655   47.1393  -29.9979   59.7526
   0.9157   17.7187   23.0980  111.4348  170.5923  -22.0702
 -18.9827   -7.5177    7.1203  130.8497   31.9149  -80.4675
 -50.2905   -8.6697    8.4394  184.5626  -35.7367  -51.0249
  -3.1248   31.1430  -19.6786   27.4345   17.2037  -84.6077
   7.4819   -9.2531    7.0050  208.0521  289.3508  -17.4355
  -4.4596   -1.4646  -20.4142  136.3157   40.8474 -141.0475
 -26.1586   14.9054   82.2501  110.3429  106.3905   25.7556
 -21.6934   10.6170   -3.4245  197.6878   64.1112 -192.2887
   1.8480   -3.3349    2.6658  193.1156  163.0254  -63.7108
  -9.2250   -9.5320   15.0129  -57.3880  -19.7917   25.6439
  21.4168  -59.6312  -33.3511  -56.5438   57.0637  -69.4704
   1.2706   11.2980    0.5302  -56.6027   57.7824 -183.2724
  15.5554   -0.7629    2.4724  -19.8755  221.8507 -126.2955
  -2.7287    7.1935   -5.3961   81.2679  -31.3124  -45.7839
  25.5450   36.4004  -52.3128  -21.4100  -73.1522   72.3130
   5.3254   17.2930   -7.8941  -40.2360   56.4314  -15.7382
 -11.4798   29.6606  -72.2774  129.1949 -151.6490  -88.9369
 -16.2384   -1.1810   -2.6808   30.6567   -7.8059  -93.7443
 -56.4704   60.4764   37.5294   60.0277  262.4756 -351.3518
 -24.2955    1.5449   11.2463  -14.2269  -27.2386  -18.3273
 -84.3733   16.9951   25.1398  152.9910  -71.4443 -203.8770
 -78.3738   38.2968   22.7166 -105.6363  -96.2699 -199.4321
   3.9465   -7.9694   16.8899  199.3163   72.1167 -139.2161
 -61.0151  -33.9493  -10.0288  -40.6933  194.0542  -99.1203
 -16.2302  -21.1454  -16.5582  -46.1515   74.9464   48.4152
  -4.9336    0.7715   -0.2115  -37.7595 -123.0972   16.6215
  -6.0247  -24.6015  -65.2077  105.9937   32.2055   10.0254
 -41.9511    3.9528    9.1255  -72.8807   44.5640 -131.2087
   5.2958   28.6161   -0.3884  224.8061  -65.7865  -33.2631
 -15.0364   17.0473    2.2046  137.7220  308.4148   11.8410
  -6.3583   -4.3214   23.4997  123.8717  145.2297   45.9069
  -1.2529   -1.0536    5.0023   17.1920  -70.7467  -77.0669
 -50.7038   16.6999   17.3523  108.1013 -131.8284  -56.1318
  -6.7659   13.8916    8.0162 -271.2614   70.4432  -38.7064
 -35.2703  -11.9159  -35.3939   49.2404  285.3943 -162.7629
  89.0763    6.6144   12.9898   62.1126   48.1074 -197.3744
 -18.8259   -2.7320   -6.7044   62.8955  -27.7608 -172.2586
   3.9189   -1.7832  -21.9791   -5.8076 -189.2272   99.7191
  -2.2239    1.9751   -7.0515   85.5890  -91.7916  -92.4116
 -15.9802   -5.4207   -8.2256  -26.1653   15.8724   -8.7135
 -19.2406   14.9060   -9.0272   46.9196   15.6422 -111.4202
  15.2682   -3.3174  -24.5193   11.3797   42.9421   58.4130
  -7.3824   13.5724  -14.6631   29.1100  233.3029  100.2549
 -15.4381    0.9222   -4.3289   45.8012   88.9099 -303.5804
  -2.2409  -12.4694   12.9465  -25.0441    6.2420   -6.6259
   1.3931    6.5161  -12.3040  -83.6686   95.9931   -4.0388
  -6.5944   12.8173   -6.2683   56.6380  -42.7043 -115.5900
  -7.7186   -7.5839   -3.6987   37.5494   30.5307 -137.5134
  28.5374   -9.5063   28.4320  135.5389  153.0789  -38.4550
  62.2841   -9.6564   34.5005 -146.9865    0.8047   83.5325
 -26.1341   11.2152   13.1988  -89.3586  -17.9992  -49.0205
 -29.4648    0.9272  -10.1802  173.7196  189.5630 -428.8589
  -0.3618   11.1701   -6.6409  -62.6852   21.8840  -32.9696
 -20.4309    3.7045    3.9398  -50.7789  107.6237  -20.2602
 -13.2304  -36.2918   -6.0396  -47.0185 -157.8313 -171.4824
 -10.5823  -17.7843   -4.4254   -4.5267   69.5879   31.5255
 -33.0156    5.9874    9.0521  -13.1247   63.0765   40.1013
  19.1639   27.0116  -20.3669   82.8516   98.0104  100.9938
 -10.6953    4.2568    8.3129   61.1697  -25.6697  -35.1652
   9.2835  -77.8876  -63.4631  114.3802 -102.1574   33.5037
 -29.7955   -0.8861   39.4960  -32.9482 -320.0063    2.8950
   0.1440   -1.3104  -31.0727   -2.3163   48.0950   39.4908
  27.1185   -4.8540   -1.2237  109.5545  -82.5651 -111.6338
   5.8500   76.3243   15.5603  169.4778  124.5802 -105.0772
 -13.1612   -4.7613  -11.0315  101.4621  292.1498  -89.6497
 -13.2136   10.4558   -2.7755  140.0774   22.1704  -43.2754
  -9.8823  -19.9072   -3.9032   -8.5210   32.8012  -40.0604
 -27.2599    3.2922   -3.6317  -47.2355  -56.1210  -42.3587
  31.5198   30.2487   -5.4248   57.2183  -60.5273  -78.4892
 -13.8025   15.2091   30.5652  239.6155   91.0432  228.8637
  -0.9110   14.3881   -9.6360  150.1756  -42.7878 -102.9382
   8.3426  -27.1387  -32.0914  352.5883  244.7761  -16.9811
 -18.5973   -9.8091   -6.8224   -8.1125   24.9026 -119.4815
  14.4406   57.4417   22.2054  -98.3924  203.6807   -7.1855
  -4.8571   20.9521    7.2815   77.4615 -113.6105   32.4632
 -19.2220   -9.1376    2.2457 -134.7270  -27.3147  -26.1251
  -0.6016  -15.2396   16.5309 -106.3597   -9.4125 -137.8069
 -23.6940   -6.2451   23.3382   12.1390  -50.1272  126.8598
 -14.5336   -4.0098   -5.7881   53.3935  -42.0359 -293.9405
  28.4252   58.7316  -26.3021 -174.2837  -65.3630  144.5657
 -22.9559   -8.8098    6.5470 -161.8453   14.8719   59.4561
