ra[deg]  dec[deg]  D[kpc]  Vlos[km/s]  PMRA[mas/yr]  PMDEC[mas/yr]
      38.1138      57.7165      15.6123     -12.3511      3.10963    -0.406196
      332.042      28.2679      21.4297     -235.906     0.261861     -2.84128
      308.474     -27.5333      32.4400     -28.9761     0.816481     -1.47607
      27.4631      25.8439      43.5011     -283.593      1.21324    -0.828174
      266.462      5.21511      25.7398     -37.3454    -0.417869     -1.54436
      220.077      1.62541      36.2326      133.086     0.167516    -0.150992
      109.693      34.6598      85.0557     -32.7838    -0.133753    -0.142877
      230.861     -26.3144      93.4150      349.276    -0.389501   -0.0849364
      11.8875      15.2420      18.4338     -46.9650      1.34382     -1.49342
      106.962     -43.1982      22.5408      456.660     0.451138     0.319914
      165.735      14.9372      29.1041      33.7501     -1.38799     0.448981
      6.35856     -40.1821      75.2973      375.073     0.728243     -1.43395
      315.769      20.7788      29.3389     -327.988     0.313719    -0.257144
      221.654     -16.0664      26.3766      119.554    -0.731205     -1.60816
      187.982      3.85202      11.4379      195.496     -1.04489     -5.39203
      75.9422     -12.5838      43.7702      22.9857      1.71230     -1.34315
      23.1940     -47.9170      63.3416      46.5216      1.93090    -0.637984
      74.6592      29.3421      15.7092      138.151      3.50894    -0.891695
      332.574    -0.404864      32.2430     -149.195      2.02702     -1.67507
      158.954      7.13636      20.3911      176.086     -2.01401     -2.41246
      262.590     -9.14773      27.4480      97.5783    -0.895343    -0.265115
      333.633      62.0789      36.5348     -198.574    -0.133597    -0.662044
      99.1345      15.5579      8.69040      141.116      4.03290     -5.21907
      141.174     -80.4531      40.3585      245.149     0.721666    -0.461738
      259.850      2.23764      52.5021     -44.9527     -1.59020    -0.730806
      105.965     -34.0970      33.8015      325.756   -0.0805137    -0.331953
      119.256     -36.2473      21.4011      182.249     0.641697     -1.15500
      75.1139      31.2604      18.0679     -72.1271      2.32041     -1.98216
      268.476     -74.4199      32.5329      191.699    -0.253915     0.213085
      187.024     -25.5182      24.0404      264.530      1.56773     -2.45268
      359.414      66.1124      62.2558     -147.244   -0.0452095     0.839575
      151.006     -16.2109      23.9752      349.639     -1.61832    -0.642922
      80.8675     -3.15020      58.6510      239.208     -1.39047    -0.427698
      12.5681     -20.1800      15.9960      144.464    0.0761255     -2.08583
      308.989     -26.9109      16.2286     -171.894     -1.00664     -3.59399
      316.104     -25.1430      25.7767     -58.3911     0.556901     -1.03734
      153.751      34.7249      16.2799     -34.1806    -0.881796     -4.37983
      157.307     -55.3078      18.5312      208.485     0.926605     0.848238
      112.231     -38.9709      74.3564      71.9353    -0.180565    0.0873886
      184.001      32.0917      12.8501     -149.608     -1.04815     -2.16638
      124.510     -19.3436      97.9655      13.4901    0.0480664    -0.196477
      55.2460      26.3848      11.8049      159.345      1.97976     -4.57994
      344.228      1.18172      54.6352     -254.225     0.193605    -0.635909
      41.3413      3.80297      47.2553      117.620     0.219842     -1.19395
      320.404      52.7307      14.6074     -89.2005      2.99342    -0.317085
      165.776     -33.2723      51.5308      121.577     0.326318    -0.493099
      191.716     -16.7618      36.2769     -19.7598     -1.37151    -0.680768
      81.0141      20.4947      9.98746     -14.1494      4.90846     -5.06436
      257.675     -18.3142      53.2466      4.00660    -0.874947     -1.10454
      261.601      17.2456      12.8775     -69.8880     -1.86556     -2.73266
      358.373     -20.6021      62.6918      25.7390     0.912061    -0.713445
      285.276     -26.1611      35.4704     -312.466     -2.78279    -0.544926
      23.2540     -28.8527      37.4279     -45.5750     0.730598    -0.563698
      245.678     -19.6855      12.9713      138.152     -3.78955     -4.44738
      254.292      36.8885      38.1156     -140.303     -1.00022   -0.0494725
      353.735      54.4347      25.1473     -312.092     0.568371     -1.68490
      272.093     -36.5181      79.9163     -89.2137    -0.262794    -0.996818
      219.132     -75.1413      70.0891      162.413    -0.716828      1.00960
      320.982      42.3272      65.6557     -226.511    -0.158528     0.347686
      243.939      33.9734      87.4782     -108.955     -1.10692    -0.807176
      111.675      19.3987      25.9996      230.346     0.399176     -2.78188
      8.28903      80.5092      76.7117     -195.224     0.168368    -0.786804
      68.2500     -24.9401      28.7337      86.3361      1.45393    -0.904330
      263.501     -18.9145      16.8380      59.6251    -0.120001     -5.07792
      171.382      11.0775      19.5578      217.663    -0.837374     -1.44545
      132.179     -35.0404      23.3042      280.053    0.0733187     -1.03073
      275.298      10.9582      42.8816     -76.2128     0.356029    -0.720930
      94.5899      28.7157      29.6686     -6.22755      1.89835     -1.65991
      273.705      35.2562      85.7590     -209.350     0.492321    -0.745351
      207.745     -27.0381      105.381      42.8119     0.127840    -0.990386
      56.5839     -28.0715      38.3249      247.747    -0.155926    -0.314997
      196.141      25.7353      6.33666      30.9101     -11.0523     -6.63866
      168.961     -20.3406      29.4003      206.814     -1.13254     -1.80928
      319.949      16.7727      27.0728     -14.9330   -0.0618780    -0.771417
      264.949      37.5211      52.5917     -199.765    -0.505445    -0.452197
      340.757     -68.6703      36.7028      145.368     0.981217     -1.46339
      302.682     -38.3557      19.8167     -83.6169    -0.688527     -2.00802
      13.5958    -0.384358      25.1974      50.0875     0.252346     -1.31542
      134.181     -52.8946      26.9827      275.758     0.831197     0.422602
      70.3335     -12.2985      33.7277      125.473     0.768709     -2.15318
      226.654     -3.39995      25.0606     -71.5158     -3.04209     -1.83924
      80.6116     -27.2614      41.3363      276.287     0.352206     0.811850
      197.187     -32.0442      24.7513      276.989     -3.05981     -1.50600
      154.487      38.3405      70.9374     -236.579      1.03721    -0.985203
      184.204     -42.4805      6.55702      163.292     -9.95351     -4.77975
      157.330    -0.516061      14.5013      150.164    -0.297289     -4.13704
      212.819      36.7498      18.4825     -103.378     -2.08180     -2.32211
      210.074     -39.6534      17.2178      25.2749     -2.94883    0.0418908
      273.913      3.33527      19.2241     -207.473     -1.00073     -1.99370
      64.1504      51.9831      25.8515     -57.8113      1.76294     -2.06826
      111.706     -23.6240      10.2037      311.690      2.68361      2.37101
      237.062      11.5092      64.1027     -66.0501    -0.376527    -0.107494
      323.394      63.5404      60.9442     -186.000     0.284264     0.338595
      184.496      34.7616      31.9596     -8.17728     -3.16903     -1.36073
      84.0916     -54.6089      89.6620      105.628     0.339821    0.0386018
      244.803      19.1775      8.38423     -240.776      1.33326     -2.96741
      169.108      77.1588      61.8406     -65.1563    0.0375750    -0.170987
      238.384      52.3179      50.7695     -209.441    -0.401781    -0.918327
      55.5470      17.6713      54.1435     -181.416      1.71712     -1.07072
      179.228      16.5939      20.7266      157.039     -3.03667     -3.16954
      49.0553      20.6210      14.2581      44.8363      3.12817     -4.32529
      7.00828      14.2321      37.7482     -284.762    -0.757425    -0.644356
      49.3684      53.2396      59.7028     -46.9375     0.457168    -0.848413
      161.939      68.0194      59.1470     -153.273   -0.0349916    -0.557888
      32.3534     -14.9733      19.2916      26.9786      1.54470     -1.80829
      169.279      72.2264      36.4330     -185.089    -0.888361    0.0227135
      330.129     -20.5231      8.91942     -34.2923     -1.06955     -6.79335
      115.491     -25.4638      24.0208      239.116    -0.623265     -3.79694
      304.238     -42.5857      24.1337      132.050    -0.648681     0.254474
      30.7876     -7.08508      34.1890     -1.14037      2.54803     -2.00034
      172.136     -40.9934      61.1512      382.942    -0.827265     0.356155
      336.555     -11.3070      32.1401     -76.4614     0.862412     -1.52327
      287.309      75.2237      29.9373     -216.686    -0.485072      1.24909
      160.240      11.6279      11.9510     -69.2579     -2.96757     -1.04638
      178.883     -53.4762      82.1896      174.680    -0.167521    -0.430385
      116.427     -12.7612      19.6501      158.796     0.494673    -0.624960
      27.4524      59.1862      55.3817      7.16372    0.0895257      1.59478
      131.917     -13.2952      17.4269      388.525     0.576592     -2.87313
      319.060      66.5916      65.4269     -279.895    -0.177981     0.214739
      180.338      13.2761      17.7586      43.9889     -1.14075     -2.17006
      162.654     -39.2773      62.2773      80.5662    -0.493444      1.04408
      229.529      43.8713      16.1132     -115.895     -1.13310     -2.51749
      73.7537      14.7216      32.3454      127.066      2.16239    -0.534920
      344.052     -40.4525      25.5020      61.9005     0.396146     -1.50698
      158.000      11.1495      22.4700      42.3405    -0.266390     -1.47004
      17.9437     -14.4397      36.1721     -125.172      1.90247     -1.54935
      54.7184      13.8662      18.3251      137.126      3.64687     -3.59786
      87.8277      14.4579      34.7274      228.982     -1.00159    -0.489016
      234.706      55.5616      16.5060     -189.885     -1.47750    -0.802202
      24.9516     -18.6790      10.0448     -3.45683      3.11796     -5.09714
      293.876    -0.813899      19.0532     -122.663     -1.74285   -0.0351727
      309.563     0.669658      68.7566     -309.947    -0.321959    0.0326607
      207.157      53.8570      52.0032      13.3429    0.0617492    0.0284086
      137.322     -1.79325      12.1198      335.562    -0.708987     -3.70941
      303.054      15.3937      11.6187     -25.0341     -1.72965     -6.60861
      293.217     -34.6459      27.1407     -168.628     -1.90553     -1.14933
      207.992     -20.9750      7.95169      93.9101    -0.490978     -7.87850
      264.525      25.3618      15.2045     -244.952     0.579007     -1.71070
      46.3018     -21.1144      25.6629      85.4138      1.00190     -1.09286
      286.164     -20.2297      37.0625     -82.7969    -0.257406     -1.29028
      242.542     -27.5637      6.19080      18.0256     -6.32807     -9.34684
      23.2665     -2.77176      36.1348     -142.151   -0.0874347     -2.11992
      306.018      21.4481      30.2993     -258.153    -0.614562   -0.0230288
      161.923     -81.1923      18.1125      244.643     -1.36464     0.731574
      123.976     -87.7499      23.6519      340.788    -0.566292     0.156214
      292.659      32.0456      31.3201     -99.3455     -1.35201    -0.936506
      238.652      42.3000      15.7953     -112.192    -0.205786     -1.29168
      4.75895     -19.9907      17.8989      15.2252      1.38501     -2.82503
      53.5915      17.6561      25.8988     -122.183    -0.378901     -1.34576
      39.5025     -2.80409      27.9212      86.7350    -0.116460    -0.577241
      16.6002      1.30000      52.4673      35.7124      1.43729     -1.67525
      164.744     -32.4822      28.8840      226.883     -1.75768    -0.811612
      120.515      24.5607      17.7338     -108.521   -0.0388905    -0.688141
      302.861     -19.5823      33.8654     -165.267    -0.492425     -1.50331
      318.832      22.8819      17.0349     -77.7243     0.774415   -0.0223400
      87.4524      15.3592      23.6632      72.1165     0.265245    -0.641119
      43.8095      10.5107      21.2481     -160.150      2.83823     -2.70454
      267.694      26.5726      16.6005     -123.224     -3.30571     -2.68048
      16.8103     -34.1234      45.2242      145.763      1.00608     -1.29037
      276.260      68.6828      14.7876     -194.774     -5.34458      1.26617
      46.8679     -45.2035      17.6636      63.0651      4.16188     -1.19018
      87.9057      25.3823      8.55432      134.416      9.19179     -3.99048
      91.0761     -2.30718      12.7313      181.176     0.256063     -3.65592
      80.4939     -15.7337      33.9543      272.410      2.14317    -0.668888
      302.424     -25.9577      47.8870     -50.2862     -1.23307    -0.373234
      159.555     -67.0434      30.4597      347.138    -0.696016     0.478154
      28.1792      18.1508      41.4577     -52.6758      1.29405    -0.243522
      291.783     -19.1755      37.7177      136.784    -0.606966    -0.557696
      45.5713      44.1742      17.0002     -72.9398      2.49512     -1.53239
      86.8879     -7.23405      22.5503      86.9340      1.47096    -0.134844
      136.124     -17.3353      41.6169      256.607     0.245407    -0.268353
      69.7122     -35.1517      45.3908      211.959     0.691428     -2.02577
      222.350     0.621026      14.4946     -2.96049     -2.92512     -2.49505
      138.276     -14.0866      22.9615      143.726     0.217225   0.00950290
      50.2181      9.68937      17.9798     -40.4792      2.73070     -2.31701
      316.488      14.1374      20.1999     -267.479    -0.776220     -1.42401
      144.558      27.2167      21.2369     -19.6798    -0.357523     -1.76047
      96.3478      13.3156      63.5082      213.854     0.780701    -0.722555
      312.943     -39.7199      19.9402      79.5370     0.404300     -2.09197
      57.9154    -0.706803      34.5906      168.125     0.459725    -0.178510
      264.520      17.8479      20.2759     -294.049     -1.08488    -0.635733
      332.402     -1.09003      37.1375     -44.5969   -0.0236627     -1.32658
      178.026      35.8062      57.2779     -80.0970   -0.0549217     -1.09631
      162.806      27.6569      21.0026      135.223    -0.430572     -2.87595
      6.63627     -65.7388      42.3104      140.898      1.07183    -0.600054
      54.2665     -15.2996      18.6226      46.3543   -0.0534955     -1.53423
      350.708      29.9478      35.3911     -155.357     0.705935    -0.923289
      337.749     -9.25053      10.1024     -193.226      6.05141     -3.80678
      301.435     -15.4600      23.1735     -168.563      1.67840     -2.57445
      35.6048     -1.77004      10.4181     -23.5861      7.30087     -1.80004
      157.104      64.6832      18.6137     -32.6271     -3.08196     -4.80201
      210.969     -20.5471      10.7542      23.6304     -2.46822     -3.38875
      348.193     -19.8286      33.9639     -327.057     0.642429     -2.02800
      114.063     -30.1372      12.5486      234.563    -0.519107     0.859730
      242.657     -80.3049      17.3877      20.4758     -2.82695     -2.93945
      274.741     -53.0915      83.0312      80.7004     0.433281     -1.12401
      166.755      69.8345      63.0535      17.5739     -1.71915     -1.25523
      333.031      33.8349      20.6549     -169.280     0.963399   -0.0985352
      139.563      20.1235      10.4368      225.831    -0.819842     -6.41815
      327.291     -14.8074      14.4200      45.7406      1.71206     -4.94408
      319.233      22.4313      34.3496     -385.062     0.426373    -0.661809
      272.853      39.7275      4.52518     -361.435     -7.27718     -8.49705
      100.835      45.3823      37.1088     -204.186     0.363724     -1.23174
      46.6967      10.8743      26.5377     -58.8496      3.01657    -0.995988
      134.999     -54.7433      20.1725      329.168    -0.598622    -0.169475
      187.165     -32.6221      35.5054      68.0636    -0.612654      1.10300
      257.420      27.7714      51.5749     -219.445    -0.198564     -1.00507
      183.004      38.3958      35.1451     -108.371     -1.34761     -1.66606
      310.513     -32.5893      26.1026     -224.603     0.889636     -2.97789
      161.100      28.8503      24.3541      3.32556     0.132210     -1.56667
      208.222     -3.34712      77.5192      313.035    -0.872869     0.310276
      143.725      9.81356      29.9072      94.4723     0.532328    -0.860497
      14.3753     -13.7572      35.0052     -44.1067     0.997565     -1.20776
      338.605      60.1909      15.8774     -126.322      4.18098    -0.564731
      225.840      37.5604      25.3881     -179.861     -1.97880    -0.446292
      69.0290      59.6929      20.7756     -254.105      1.43860     -1.00635
      122.730      18.5572      91.3956      223.605    -0.654926    0.0562873
      221.209     -21.2477      36.3508      25.6801     0.302189     -1.48160
     0.541151      63.6977      29.5575     -235.483    -0.976094      1.51877
      155.712      9.25309      16.1170      196.632     -1.05872     -2.25620
      280.421     -51.9936      25.4515     -13.1156    -0.755945     -1.17032
      130.067     -68.5469      104.073      147.768    -0.144641     0.664638
      219.690      13.6506      14.7060      13.4984     -2.68386     -2.00029
      323.172     -6.05644      44.5219     -287.539    -0.180551     -1.37311
      257.153     -7.53335      67.7363     -282.373     -1.06452    -0.549884
      135.946     -3.56461      23.0616      323.009     0.255908     -2.72467
      20.6561      42.1098      56.4474     -153.623     0.821794    -0.621184
      39.2819     -32.3585      30.2608      42.7585      1.88349     -2.22562
      87.0537     -25.0457      12.4892      123.886      1.03794     0.269044
      253.147      33.0259      46.8774     -238.513     0.673797    -0.195258
      341.102      69.7583      18.6638     -312.617   -0.0627610      1.43869
      55.9507      11.2303      20.8471     -30.4790      2.03398     -1.91106
      288.164      49.8096      77.7744     -222.225     -1.23485     0.269898
      45.9946      48.3691      11.1105     -125.965      2.69163     -2.69826
      184.664      57.7700      37.4500     -229.338    -0.783549     -2.15132
      325.854      53.7619      14.7894     -137.993     -1.31851     -1.90021
      87.1242      32.6354      19.5680     -53.0659      1.68540     -3.16102
      121.532      8.38834      14.8627      170.082     0.857109    -0.336791
      223.978     -50.8840      22.5014      290.777    -0.598432    -0.285194
      290.601      49.1946      44.0836     -221.754    -0.568512    -0.369531
      154.034      16.9379      19.8953      43.9102     0.321073     -4.36463
      200.168      3.58848      28.8275      18.3946    -0.941501    -0.616311
      325.845      42.8299      52.6991     -257.386     0.129423   -0.0369632
      295.130      72.0067      88.6808     -330.973     0.338461     0.146274
      264.542      6.09559      10.2241     -99.8401     0.603338     -1.87156
      76.4025     -71.3671      79.1625      350.202      1.01443    -0.365487
      113.999      11.3430      60.6783      6.55102      1.50117     -1.02070
      98.6761     -39.9394      16.0784      211.535     0.674541     0.754461
      333.389      40.4972      15.6617     -367.806      3.40215     0.198212
      206.471     -45.1098      14.6051      165.651     -3.51819     -2.79076
      48.4285      28.2513      39.2969     -31.8173     0.835555     -1.92336
      326.676      73.1856      28.9741     -183.644     0.669073      1.38764
      7.17336     -38.3621      55.5126     -87.1102   0.00864794     -1.83194
      125.499     -68.1987      22.1809      251.774    -0.360791    -0.455982
      182.008      2.32893      35.0135      38.0807     -1.22804     0.413639
      189.125      67.0236      20.8580     -246.446     -1.36422     -1.53619
      352.126     -83.3365      17.5089      158.669      2.42271     -2.13623
      245.687     -35.4202      14.8620      100.987     -2.36611     -4.90599
      220.217     -5.76779      15.7215      261.368     -1.84237     -1.91259
      64.7875     -49.7330      42.4750      52.0800     0.280485    -0.245906
      31.8347      41.5368      20.2052     -41.9385      3.79057     0.956834
      286.240     -19.4911      29.2224     -111.485     0.536026    -0.403057
      35.7757      28.8870      14.4670     -206.885    -0.553288     -2.51114
      137.790      8.22882      24.5974      235.155     -1.60665     -1.82884
      53.1247      76.6104      94.1275     -76.4111     0.641457    -0.621313
      333.931      17.0880      15.6066     -153.665     -1.55424    -0.596663
      328.138     -2.69411      12.5358     -184.208      2.32887     -2.36644
      24.8130     -39.6493      13.4185      180.465      1.77978     -2.15096
      39.3483     -62.0666      28.1433      252.915     0.933622     0.766906
      64.8522     -4.30094      6.96830      90.7321      5.44826     -1.95052
      135.026      42.3776      21.9536     -157.561     -1.39015     -3.13521
      263.114     -45.2589      17.4922      180.130     -1.35359     -1.73467
      267.145      85.5829      9.93625     -359.902     0.962310      6.19129
      204.885     -1.89921      41.5798     -3.47426     0.238961    -0.377653
      213.991      50.8459      26.4596     -280.499     -1.97486     -1.05436
      280.370      25.7274      26.8145     -319.742   -0.0672614    -0.876124
      162.017     -38.7502      6.83355      164.431     -3.55239     -4.48054
      267.789     -1.24003      55.4504     -166.990    -0.539883    -0.197432
      111.442      46.1466      6.19145      113.584      3.46335     -14.0886
      332.891     -22.9319      22.0768      3.63792      2.12170     -1.54826
      319.385     -62.9595      4.84213      149.926     -2.05601     -13.7043
      72.4140      10.8893      19.2849     -81.4862      2.75465     -2.86264
      241.626      15.1875      50.6628     -87.3954    -0.673313     -1.36457
      172.683      18.1088      16.2035      71.5155     -1.96965    -0.781882
      341.370     -81.4766      14.2918      27.7662     0.891977    -0.700608
      230.372      65.2670      16.0843     -211.498    -0.812380     0.471152
      94.5316      74.6151      65.2462     -19.5391     0.271427     0.371877
      295.121      3.98099      12.6704     -422.472     0.271939     -2.38582
      167.075     -46.8236      30.1453      215.899    -0.229764    -0.307261
      122.400     -27.9106      89.0075      399.772     0.994887     0.230044
      73.9150      21.6175      24.8724     -141.800     0.795199     -2.08286
      260.185      41.1486      51.5693     -187.080    -0.590696    -0.641738
      25.2687      65.3829      23.7059     -165.160    -0.347173    -0.522084
      99.7327     -41.6754      22.8503      380.366     0.307344     -1.49550
      191.891     -8.83770      7.10325      77.0310     -6.11947     -8.77034
      291.373      15.6809      44.3215     -182.535     0.671190      1.80398
      276.551      70.9017      13.8986     -223.202     0.794225     0.954293
      64.6657      77.7150      65.0288     -192.602     0.467787     0.336148
      272.187      2.83778      14.7217      23.8681    -0.784026    -0.383849
      325.379     -11.5353      32.7396     -196.877     0.528364    -0.442423
      310.523      26.2829      27.8744     -124.188     0.536567    -0.321927
      176.566      7.47796      24.5304      149.199    -0.790533    -0.419424
      101.136      48.3869      98.8624     -317.472     0.517471    -0.403269
      256.088      9.76860      23.2783     -311.671     -1.74618     -1.17545
      91.1985      78.2628      27.2545     -255.859     0.680100     -1.27752
      343.132      67.4901      20.9789     -309.229     0.372505      1.04042
      100.852      35.9279      31.3870     -84.6895      1.05163     -1.96062
      258.548      69.9298      84.2723     -262.313    -0.965623    -0.642673
      314.364      6.91522      42.0024     -229.289    -0.670898    0.0866324
      213.108     -11.5254      30.8624      97.2371     -2.39783    -0.343896
      290.605     -12.4259      26.4682     -205.141     -1.23084     -3.33278
      209.028      49.2106      14.8723     -50.2123      1.10923    -0.961002
      270.312     -10.1959      69.2482     -136.138     0.457579    -0.776529
      354.636     -13.0270      23.0057      54.4966      2.24401     -1.80071
      357.430      77.7296      89.3422     -187.814     0.489919    -0.589469
      186.038      3.97838      84.0338      263.097    -0.429894    -0.695253
      14.8476     -22.0388      30.6076      131.432    -0.254058   -0.0858020
      163.351     -3.81265      66.2558      81.9728   -0.0282222    -0.808884
      54.1998     -55.8716      48.0837      162.020    -0.609743    -0.574389
      191.905      42.0615      41.8122     -131.021     -1.92456    -0.436108
      287.355      1.58809      15.2120     -261.133     -1.89479    -0.504443
      294.203      35.3934      13.7867     -194.904     -2.25995     -1.17604
      104.082     -60.8652      51.5973      425.232    0.0166090    0.0175377
      23.8365      26.4369      24.8383     -310.270      1.45500     -2.11153
      211.117      28.8782      62.6282      40.5356    -0.652876     -1.92874
      355.842     -12.5353      15.3624     -195.440      2.25869     -2.34031
      57.5318     -9.27552      49.0229     -27.5873     0.984904    -0.487394
      331.890      79.0676      14.9668     -168.217     0.596372     0.671873
      84.9064     -13.3340      40.5167      140.402   -0.0994109     -1.04786
      231.670      84.8878      22.6973     -174.956     -1.05441      1.79480
      71.3573      21.6537      18.2112      204.116      1.21025     -2.82172
      263.951     -62.5889      16.3067      125.039     0.935832    -0.777271
      202.558      25.6456      16.9366      37.4839     -1.76252     -1.72775
      247.491      59.8989      23.5966     -138.023    -0.450082     -1.67455
      167.659      16.8765      14.3461      144.775    -0.758814     -4.02144
      300.522      54.2576      18.5438     -53.9925    -0.510101    -0.140995
      176.899      2.82564      15.3099      95.8166    -0.764394     -3.78735
      23.1373     -7.56893      12.8816     -15.4679      3.52404     -3.14284
      150.616     -12.8727      19.7955      115.208     0.148767    -0.118179
      127.560     -44.1496      27.5965      167.907     0.491606    -0.866876
      267.531      42.4100      42.3541     -238.724     -1.57314    -0.479243
      146.147     -38.6807      43.3774      373.854    0.0969148     -1.30858
      234.980      52.0374      28.8341     -198.946     -1.76766    -0.127279
      12.7896      52.4513      25.1017     -8.50770      2.70812     0.622659
      311.342      37.4338      16.9022     -200.294    -0.409051      1.92024
      238.292     -34.4505      89.1405     -12.6141     -1.92274    -0.273719
      185.174     -25.8615      62.5523      189.135    -0.401956    -0.405256
      143.981      35.8874      15.3322     -50.8990    -0.148822     -4.75163
      316.019      28.8748      11.0346     -169.746    -0.399409    -0.555624
      53.8797     -11.3279      70.5367     -68.2925    -0.220987    -0.415353
      306.468     -1.82727      94.5122     -192.450    0.0212935    -0.468934
      243.806      14.6706      21.3825     -184.502    -0.784474     -1.13143
      276.771      12.3507      47.8980     -46.7362    -0.153427    -0.914701
      149.605     -64.4754      31.5717      233.707    -0.105946    -0.423968
      150.864      34.3507      64.5853     -64.9540    -0.136125    -0.263928
      146.913     -8.32931      43.4192      33.9841     0.550382    -0.381114
      252.256     -56.5003      21.1201      173.420    -0.283418    -0.406226
      272.050     -16.8626      40.7763     -176.811     0.382885    -0.974684
      196.628      44.3712      32.9171      5.46160    -0.287972    -0.617737
      225.004      17.4464      12.6543     -103.782     -3.59354      1.50234
      102.488      41.2424      28.8657     -21.0587     0.520519     -1.58655
      315.000     -18.9093      22.0593     -39.4190     0.744896    -0.969761
      89.8799     -17.4336      18.2302      186.264      1.98711     -2.45439
      31.0164      55.9734      13.3138     -75.4895      3.07606    -0.593252
      158.462      6.83033      36.2609      202.521     -1.43170     -1.69938
      315.537     -2.48260      33.8239     -191.490    -0.263838     -1.51941
      181.132      63.3382      10.6352     -64.9818    -0.574576     -2.46601
      158.008      6.54153      77.2995      220.114    -0.175030     -1.28258
      204.193     -66.8738      31.7824      268.079     -1.44194   -0.0958773
      243.528      37.9271      48.3828     -75.6956     -1.22973     0.194215
      339.847     -28.1932      15.9645     -17.4894      1.60807     -3.30291
      210.128      63.5502      67.3087     -87.1190    -0.958119     0.157285
      278.661      61.0553      29.8688     -188.027     0.951528      1.44268
      172.949     -17.2540      19.1101      106.112     -2.04518    -0.994581
      49.5761      65.0286      41.4878     -136.862     0.625032    -0.382418
      282.414      28.2074      18.3381     -194.239     -2.70826     -2.54467
      320.662     -68.0635      20.9711      247.882     0.849676     -3.73694
      217.233      81.6275      7.44082     -88.9703     -6.73038     0.421498
      118.955     -1.27615      13.3407      316.035      2.02162     -1.10381
      158.927     -2.33163      22.1507      26.9300     -2.01717    -0.654731
      269.482     -32.5586      12.2359      79.3389     -1.69390     -3.47448
      250.902    -0.870211      21.2715     -34.3890    -0.217959     -1.91247
      239.244     -10.8940      19.0911     -107.710     -3.09138     -4.30166
      280.302     -63.9390      37.1651     -21.2982     -1.22410     -1.64092
      201.921      49.3815      16.8832      68.6885     -2.13096     -1.00695
      336.654     -12.2215      22.0799      25.5741     0.147947     -3.10725
      244.751     -15.7584      16.4919     -94.9612     -3.01419     -1.60190
      108.324      55.2005      16.5487     -36.3808      1.75183     -1.95964
      100.086      27.7045      15.8848      134.984     -1.32381     -2.53645
      309.224      28.3239      11.4187     -240.694     -1.12588    -0.725255
      235.233      64.4034      17.9062     -193.240     -4.21569    -0.461558
      165.791      24.7717      23.2978     -26.4883    -0.346491     -1.56507
      200.256      60.5617      24.8711     -39.6583     0.974727     -1.51912
      239.069     -53.0896      14.3825      189.044     -1.22895     -2.90464
      99.1310     -28.9215      6.78483      203.200      4.87159    -0.104230
      236.738     -1.12875      24.5597      5.51921     -1.02885     0.109475
      284.859      5.52009      20.8382     -85.5440     -1.19008    -0.694734
      142.695     -53.1392      87.6265      288.940    -0.967855     0.558933
      115.340      22.2278      18.9215      1.16222      1.73123     -5.42155
      90.6835      46.2673      63.4487     -86.3694      1.57843    -0.533401
      126.289      47.8384      42.4236      20.9077     0.833907     -1.07888
      92.5468      26.8094      19.3324      12.9627      1.07166    -0.714336
      8.33298      52.3199      5.36829     -223.321      9.13130     -2.21321
      297.492     -38.5295      41.7153      197.004     -1.00692     -1.42069
      121.427      6.43552      33.1936      123.133     -1.20033     -1.04463
      301.757      28.6130      19.0021     -86.9420    -0.351458     -1.76540
      308.469     -61.5557      5.08651      42.9450      8.62595     -3.42534
      141.284     -29.8786      14.4067      104.672     0.721786     -1.66316
      217.685      26.7468      11.4352     -122.522     -2.65096     -3.50130
      8.69900     -7.39125      19.3578     -106.016      3.37019     -4.09591
      334.425     -44.6329      18.4584      98.3924      3.13945     -2.59371
      154.449     -11.4649      13.8706      278.124      1.76827     -4.36312
      152.493      26.1821      16.9171      15.9990    -0.975966     -2.17167
      316.749      7.92881      78.7581     -339.733     0.849889    -0.573318
      186.250     0.575460      5.84168     -37.7454      1.33914     -9.59470
      103.333     -89.4372      48.5397      311.054     0.227015    -0.330592
      274.151      4.91366      69.9006     -74.3214     -1.59544    -0.792074
      230.218     -21.3993      35.2503      187.401    -0.297017    -0.766430
      358.836      26.8982      32.6160     -239.910   -0.0202911    -0.191724
      33.4421     -7.94010      17.3401      103.547      1.56955     -3.42651
      90.8251     -53.5701      55.8569      307.634     0.886132     0.562744
      130.690      26.8577      24.2296     -28.3938    -0.654112     -3.21640
      325.271     -67.6449      30.1814      84.1143    -0.551663     -1.42464
      131.060      76.7251      19.3130     -17.1949     0.190806     -1.04734
      170.328      21.1548      24.6272      16.8278     -1.74753     -2.34406
      287.654      65.1472      40.4588     -163.265    -0.785421    0.0226502
      121.510     -14.0724      91.6584      21.0689     0.151340    -0.292343
      284.772      40.8336      38.0486     -296.604     -1.79169    -0.957599
      231.662     -28.2296      44.6298     -35.9783     -1.30336    -0.684520
      16.4404     -12.3300      17.3092     -18.7479      2.96517     -2.71111
      110.337     -30.8179      52.4306      336.968     0.619092  0.000914909
      228.328     -12.9439      20.6029     -1.36054     -3.11699     -1.94982
      158.029     -18.1364      19.1502      229.056     -2.30032    -0.499243
      159.009      35.5446      15.8000      83.0487     -1.35547     -4.09176
